nubKey	key	dataset_scientificname	datasetKey	scientificName	kingdom	taxonomicStatus	acceptedKey	accepted
2965280	134088973	Medicago truncatula Gaertn.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago truncatula Gaertn.	Plantae	ACCEPTED	NA	NA
2965299	134088985	Medicago orbicularis (L.) Bartal.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago orbicularis (L.) Bartal.	Plantae	ACCEPTED	NA	NA
2965324	128538042	Medicago sativa	87e99777-7f54-4209-9688-cbf7a9179ebe	Medicago sativa	Plantae	SYNONYM	9151957	Medicago sativa L.
2965331	134088969	Medicago x varia Martyn	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago varia Martyn	Plantae	SYNONYM	8316569	Medicago sativa subsp. varia (Martyn) Arcang.
2965357	128538039	Medicago sativa ssp. falcata (L.) Arcang.	87e99777-7f54-4209-9688-cbf7a9179ebe	Medicago sativa subsp. falcata (L.) Arcang.	Plantae	SYNONYM	2965354	Medicago falcata L.
2965397	134088975	Medicago scutellata (L.) Mill.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago scutellata (L.) Mill.	Plantae	ACCEPTED	NA	NA
2965406	134088992	Medicago intertexta (L.) Mill. subsp. intertexta	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago intertexta subsp. intertexta	Plantae	ACCEPTED	NA	NA
2965409	134088991	Medicago intertexta (L.) Mill. subsp. ciliaris (L.) Ponert	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago intertexta subsp. ciliaris (L.) Ponert	Plantae	ACCEPTED	NA	NA
2965419	134088987	Medicago praecox DC.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago praecox DC.	Plantae	ACCEPTED	NA	NA
2965434	134088983	Medicago monspeliaca (L.) Trautv.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago monspeliaca (L.) Trautv.	Plantae	ACCEPTED	NA	NA
2965438	134088988	Medicago rigidula (L.) All.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago rigidula (L.) All.	Plantae	ACCEPTED	NA	NA
2965459	134088989	Medicago doliata Carmign.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago doliata Carmign.	Plantae	ACCEPTED	NA	NA
2965461	134088971	Medicago turbinata (L.) All.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago turbinata (L.) All.	Plantae	ACCEPTED	NA	NA
2965485	134088994	Medicago littoralis Rohde ex Loisel.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago littoralis Loisel.	Plantae	ACCEPTED	NA	NA
2965531	134088986	Medicago polymorpha L. s.l.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Medicago polymorpha L.	Plantae	ACCEPTED	NA	NA
2965572	128538040	Medicago minima (L.) L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Medicago minima (L.) L.	Plantae	ACCEPTED	NA	NA
2967979	139343788	Ornithopus	87e99777-7f54-4209-9688-cbf7a9179ebe	Ornithopus L.	Plantae	ACCEPTED	NA	NA
2970619	134088944	Sesbania cannabina (Retz.) Pers.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Sesbania cannabina (Retz.) Pers.	Plantae	ACCEPTED	NA	NA
2971016	134088979	Melilotus indicus (L.) All.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Melilotus indicus (L.) All.	Plantae	ACCEPTED	NA	NA
2971033	134088982	Melilotus infestus Guss.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Melilotus infestus Guss.	Plantae	ACCEPTED	NA	NA
2971036	134088981	Melilotus elegans Salzm. ex Seringe	9ff7d317-609b-4c08-bd86-3bc404b77c42	Melilotus elegans Ser.	Plantae	ACCEPTED	NA	NA
2971042	128537958	Melilotus altissimus Thuill.	87e99777-7f54-4209-9688-cbf7a9179ebe	Melilotus altissimus Thuill.	Plantae	ACCEPTED	NA	NA
2971068	134088976	Melilotus wolgicus Poiret	9ff7d317-609b-4c08-bd86-3bc404b77c42	Melilotus wolgicus Poir.	Plantae	ACCEPTED	NA	NA
2971089	128537959	Melilotus dentatus (Waldst. & Kit.) Pers.	87e99777-7f54-4209-9688-cbf7a9179ebe	Melilotus dentatus (Waldst. & Kit.) Pers.	Plantae	ACCEPTED	NA	NA
2971095	134088970	Melilotus albus Med.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Melilotus albus Medik.	Plantae	ACCEPTED	NA	NA
2971095	128537957	Melilotus albus Medik.	87e99777-7f54-4209-9688-cbf7a9179ebe	Melilotus albus Medik.	Plantae	ACCEPTED	NA	NA
2971107	134088980	Melilotus messanensis (L.) All.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Melilotus messanensis (L.) All.	Plantae	ACCEPTED	NA	NA
2971112	134088978	Melilotus sulcatus Desf.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Melilotus sulcatus Desf.	Plantae	ACCEPTED	NA	NA
2972544	139343793	Onobrychis	87e99777-7f54-4209-9688-cbf7a9179ebe	Onobrychis Mill.	Plantae	ACCEPTED	NA	NA
2972595	134088960	Onobrychis viciifolia Scop.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Onobrychis viciifolia Scop.	Plantae	ACCEPTED	NA	NA
2972595	128537948	Onobrychis viciifolia Scop.	87e99777-7f54-4209-9688-cbf7a9179ebe	Onobrychis viciifolia Scop.	Plantae	ACCEPTED	NA	NA
2972868	134088961	Onobrychis caput-galli (L.) Lam.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Onobrychis caput-gallii (L.) Lam.	Plantae	ACCEPTED	NA	NA
2973363	139343800	Trifolium	87e99777-7f54-4209-9688-cbf7a9179ebe	Trifolium L.	Plantae	ACCEPTED	NA	NA
2974751	139343799	Vicia	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia L.	Plantae	ACCEPTED	NA	NA
2974753	134088886	Vicia lutea L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia lutea L.	Plantae	ACCEPTED	NA	NA
2974786	128538000	Vicia sepium L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia sepium L.	Plantae	ACCEPTED	NA	NA
2974793	134088868	Vicia sylvatica L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia sylvatica L.	Plantae	ACCEPTED	NA	NA
2974793	128538002	Vicia sylvatica L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia sylvatica L.	Plantae	ACCEPTED	NA	NA
2974822	134088887	Vicia melanops Smith	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia melanops Sibth. & Sm.	Plantae	ACCEPTED	NA	NA
2974826	134088884	Vicia hyrcanica Fisch. & C.A. Mey.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia hyrcanica Fisch. & C.A.Mey.	Plantae	ACCEPTED	NA	NA
2974832	134088907	Vicia faba L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia faba L.	Plantae	ACCEPTED	NA	NA
2974876	134088899	Vicia assyriaca Boiss.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia assyriaca Boiss.	Plantae	ACCEPTED	NA	NA
2974887	134088908	Vicia ervilia (L.) Willd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia ervilia (L.) Willd.	Plantae	ACCEPTED	NA	NA
2974901	134088882	Vicia grandiflora Scop.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia grandiflora Scop.	Plantae	ACCEPTED	NA	NA
2974915	128537993	Vicia villosa	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia villosa	Plantae	SYNONYM	7225471	Vicia villosa subsp. villosa
2974921	134088872	Vicia villosa Roth subsp. varia (Host) Corb.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia villosa subsp. varia (Host) Corb.	Plantae	ACCEPTED	NA	NA
2974921	128538008	Vicia villosa ssp. varia (Host) Corb.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia villosa subsp. varia (Host) Corb.	Plantae	ACCEPTED	NA	NA
2974936	134088870	Vicia villosa Roth subsp. eriocarpa (Hausskn.) P.W. Ball	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia villosa subsp. eriocarpa (Hausskn.) P.W.Ball	Plantae	ACCEPTED	NA	NA
2974946	134088909	Vicia dumetorum L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia dumetorum L.	Plantae	ACCEPTED	NA	NA
2974946	128538004	Vicia dumetorum L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia dumetorum L.	Plantae	ACCEPTED	NA	NA
2975014	128538007	Vicia sativa L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia sativa L.	Plantae	ACCEPTED	NA	NA
2975035	128537992	Vicia sativa ssp. nigra (L.) Ehrh.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia sativa subsp. nigra (L.) Ehrh.	Plantae	ACCEPTED	NA	NA
2975076	128537999	Vicia lathyroides L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia lathyroides L.	Plantae	ACCEPTED	NA	NA
2975083	128538001	Vicia tetrasperma (L.) Schreb.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia tetrasperma (L.) Schreb.	Plantae	ACCEPTED	NA	NA
2975097	134088890	Vicia noeana Reut. ex Boiss.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia noeana Boiss.	Plantae	ACCEPTED	NA	NA
2975135	134088895	Vicia serratifolia Jacq.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia serratifolia Jacq.	Plantae	ACCEPTED	NA	NA
2975152	128538003	Vicia orobus DC.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia orobus DC.	Plantae	ACCEPTED	NA	NA
2975187	134088904	Vicia cuspidata Boiss.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia cuspidata Boiss.	Plantae	ACCEPTED	NA	NA
2975188	128537996	Vicia tenuifolia Roth	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia tenuifolia Roth	Plantae	ACCEPTED	NA	NA
2975257	134088883	Vicia hybrida L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia hybrida L.	Plantae	ACCEPTED	NA	NA
2975262	134088893	Vicia peregrina L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia peregrina L.	Plantae	ACCEPTED	NA	NA
2975287	128537990	Vicia cracca L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia cracca L.	Plantae	ACCEPTED	NA	NA
2975309	134088905	Vicia bithynica (L.) L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia bithynica (L.) L.	Plantae	ACCEPTED	NA	NA
2975328	128537994	Vicia hirsuta (L.) S.F.Gray	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia hirsuta (L.) Gray	Plantae	ACCEPTED	NA	NA
2975380	128537998	Vicia cassubica L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vicia cassubica L.	Plantae	ACCEPTED	NA	NA
2975384	134088906	Vicia benghalensis L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia benghalensis L.	Plantae	ACCEPTED	NA	NA
2975393	134088869	Vicia sicula (Rafin.) Guss.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia sicula (Raf.) Guss.	Plantae	ACCEPTED	NA	NA
2975416	134088888	Vicia monantha Retz.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vicia monantha Retz.	Plantae	ACCEPTED	NA	NA
2975657	139343791	Galega	87e99777-7f54-4209-9688-cbf7a9179ebe	Galega L.	Plantae	ACCEPTED	NA	NA
2975663	128537942	Galega orientalis Lam.	87e99777-7f54-4209-9688-cbf7a9179ebe	Galega orientalis Lam.	Plantae	ACCEPTED	NA	NA
2975667	134089014	Galega officinalis L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Galega officinalis L.	Plantae	ACCEPTED	NA	NA
2975667	128537943	Galega officinalis L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Galega officinalis L.	Plantae	ACCEPTED	NA	NA
2977094	139343798	Ononis	87e99777-7f54-4209-9688-cbf7a9179ebe	Ononis L.	Plantae	ACCEPTED	NA	NA
2977181	128537986	Ononis spinosa ssp. arvensis (L.) Greuter & Burdet	87e99777-7f54-4209-9688-cbf7a9179ebe	Ononis spinosa subsp. arvensis (L.) Greuter & Burdet	Plantae	SYNONYM	2977170	Ononis spinosa subsp. hircina (Jacq.) Gams
2977222	134088959	Ononis alopecuroides L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Ononis alopecuroides L.	Plantae	ACCEPTED	NA	NA
2977234	134088958	Ononis natrix L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Ononis natrix L.	Plantae	ACCEPTED	NA	NA
2982380	134088874	Vigna radiata (L.) Wilczek	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vigna radiata (L.) R.Wilczek	Plantae	ACCEPTED	NA	NA
2983965	134089022	Halimodendron halodendron (Pallas) Voss	9ff7d317-609b-4c08-bd86-3bc404b77c42	Halimodendron halodendron (Pall.) Voss	Plantae	ACCEPTED	NA	NA
2984253	139343381	Myriophyllum	87e99777-7f54-4209-9688-cbf7a9179ebe	Myriophyllum L.	Plantae	ACCEPTED	NA	NA
2984308	139343447	Parietaria	87e99777-7f54-4209-9688-cbf7a9179ebe	Parietaria L.	Plantae	ACCEPTED	NA	NA
2984366	134087851	Soleirolia soleirolii (Req.) Dandy	9ff7d317-609b-4c08-bd86-3bc404b77c42	Soleirolia soleirolii (Req.) Dandy	Plantae	ACCEPTED	NA	NA
2984391	139343448	Urtica	87e99777-7f54-4209-9688-cbf7a9179ebe	Urtica L.	Plantae	ACCEPTED	NA	NA
2984466	134087845	Laportea aestuans (L.) Chew	9ff7d317-609b-4c08-bd86-3bc404b77c42	Laportea aestuans (L.) Chew	Plantae	ACCEPTED	NA	NA
2984510	139343445	Ulmus	87e99777-7f54-4209-9688-cbf7a9179ebe	Ulmus L.	Plantae	ACCEPTED	NA	NA
2984532	134087844	Zelkova serrata (Thunb.) Makino	9ff7d317-609b-4c08-bd86-3bc404b77c42	Zelkova serrata (Thunb.) Makino	Plantae	ACCEPTED	NA	NA
2984534	139343442	Humulus	87e99777-7f54-4209-9688-cbf7a9179ebe	Humulus L.	Plantae	ACCEPTED	NA	NA
2984535	128536557	Humulus lupulus L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Humulus lupulus L.	Plantae	ACCEPTED	NA	NA
2984537	134086985	Humulus scandens (Lour.) Merrill	9ff7d317-609b-4c08-bd86-3bc404b77c42	Humulus scandens (Lour.) Merr.	Plantae	SYNONYM	3874408	Humulopsis scandens (Lour.) I.A. Grudzinskaya
2984538	139343443	Cannabis	87e99777-7f54-4209-9688-cbf7a9179ebe	Cannabis L.	Plantae	ACCEPTED	NA	NA
2984676	134087215	Pachysandra terminalis Siebold & Zucc.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pachysandra terminalis Siebold & Zucc.	Plantae	ACCEPTED	NA	NA
2985823	139343427	Crassula	87e99777-7f54-4209-9688-cbf7a9179ebe	Crassula L.	Plantae	ACCEPTED	NA	NA
2985862	139343428	Hylotelephium	87e99777-7f54-4209-9688-cbf7a9179ebe	Hylotelephium H. Ohba	Plantae	ACCEPTED	NA	NA
2985863	128536521	Hylotelephium spectabile (Boreau) H. Ohba	87e99777-7f54-4209-9688-cbf7a9179ebe	Hylotelephium spectabile (Boreau) H. Ohba	Plantae	ACCEPTED	NA	NA
2985865	128536520	Hylotelephium telephium (L.) H. Ohba	87e99777-7f54-4209-9688-cbf7a9179ebe	Hylotelephium telephium (L.) H. Ohba	Plantae	ACCEPTED	NA	NA
2985944	134087038	Kalanchoe blossfeldiana Poelln.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Kalanchoe blossfeldiana v. Poelln.	Plantae	ACCEPTED	NA	NA
2985949	134087020	Sempervivum tectorum L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Sempervivum tectorum L.	Plantae	ACCEPTED	NA	NA
2985965	134089095	Deutzia scabra Thunb.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Deutzia scabra Thunb.	Plantae	ACCEPTED	NA	NA
2985994	134089101	Hydrangea macrophylla (Thunb.) Ser.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Hydrangea macrophylla (Thunb.) Seringe	Plantae	ACCEPTED	NA	NA
2985995	134089102	Hydrangea paniculata Siebold	9ff7d317-609b-4c08-bd86-3bc404b77c42	Hydrangea paniculata Siebold	Plantae	ACCEPTED	NA	NA
2985996	139343364	Philadelphus	87e99777-7f54-4209-9688-cbf7a9179ebe	Philadelphus L.	Plantae	ACCEPTED	NA	NA
2986022	134089100	Philadelphus pubescens Loisel.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Philadelphus pubescens Loisel.	Plantae	ACCEPTED	NA	NA
2986045	134089099	Philadelphus coronarius L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Philadelphus coronarius L.	Plantae	ACCEPTED	NA	NA
2986045	128536367	Philadelphus coronarius L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Philadelphus coronarius L.	Plantae	ACCEPTED	NA	NA
2986095	139343420	Ribes	87e99777-7f54-4209-9688-cbf7a9179ebe	Ribes L.	Plantae	ACCEPTED	NA	NA
2986097	128536497	Ribes rubrum L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Ribes rubrum L.	Plantae	ACCEPTED	NA	NA
2986129	134089048	Ribes spicatum E. Robson	9ff7d317-609b-4c08-bd86-3bc404b77c42	Ribes spicatum E. Robson	Plantae	ACCEPTED	NA	NA
2986129	128536499	Ribes spicatum E. Robson	87e99777-7f54-4209-9688-cbf7a9179ebe	Ribes spicatum E. Robson	Plantae	ACCEPTED	NA	NA
2986130	134089049	Ribes sanguineum Pursh	9ff7d317-609b-4c08-bd86-3bc404b77c42	Ribes sanguineum Pursh	Plantae	ACCEPTED	NA	NA
2986130	128536501	Ribes sanguineum Pursh	87e99777-7f54-4209-9688-cbf7a9179ebe	Ribes sanguineum Pursh	Plantae	ACCEPTED	NA	NA
2986132	134089051	Ribes divaricatum Douglas	9ff7d317-609b-4c08-bd86-3bc404b77c42	Ribes divaricatum Dougl.	Plantae	ACCEPTED	NA	NA
2986184	134089052	Ribes alpinum L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Ribes alpinum L.	Plantae	ACCEPTED	NA	NA
2986184	128536498	Ribes alpinum L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Ribes alpinum L.	Plantae	ACCEPTED	NA	NA
2986185	128536502	Ribes uva-crispa L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Ribes uva-crispa L.	Plantae	ACCEPTED	NA	NA
2986192	128536500	Ribes nigrum L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Ribes nigrum L.	Plantae	ACCEPTED	NA	NA
2986532	139343645	Pyrus	87e99777-7f54-4209-9688-cbf7a9179ebe	Pyrus L.	Plantae	ACCEPTED	NA	NA
2987833	139343423	Saxifraga	87e99777-7f54-4209-9688-cbf7a9179ebe	Saxifraga L.	Plantae	ACCEPTED	NA	NA
2987948	134088035	Neillia tanakae Franch. & Savatier	9ff7d317-609b-4c08-bd86-3bc404b77c42	Neillia tanakae Franch. & Sav.	Plantae	ACCEPTED	NA	NA
2987968	139343657	Filipendula	87e99777-7f54-4209-9688-cbf7a9179ebe	Filipendula Mill.	Plantae	ACCEPTED	NA	NA
2987999	128537234	Filipendula ulmaria (L.) Maxim.	87e99777-7f54-4209-9688-cbf7a9179ebe	Filipendula ulmaria (L.) Maxim.	Plantae	ACCEPTED	NA	NA
2988069	128537235	Filipendula vulgaris Moench	87e99777-7f54-4209-9688-cbf7a9179ebe	Filipendula vulgaris Moench	Plantae	ACCEPTED	NA	NA
2988161	139343648	Pyracantha	87e99777-7f54-4209-9688-cbf7a9179ebe	Pyracantha M. Roem.	Plantae	ACCEPTED	NA	NA
2988188	128537187	Pyracantha coccinea M. Roem.	87e99777-7f54-4209-9688-cbf7a9179ebe	Pyracantha coccinea M. J. Roemer	Plantae	ACCEPTED	NA	NA
2988354	134088032	Physocarpus opulifolius (L.) Maxim.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Physocarpus opulifolius (L.) Maxim.	Plantae	ACCEPTED	NA	NA
2988638	139343665	Rubus	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus L.	Plantae	ACCEPTED	NA	NA
2988670	128537372	Rubus dissimulans Lindeb.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus dissimulans Lindeb.	Plantae	ACCEPTED	NA	NA
2988702	128537376	Rubus dethardingii E.H.L. Krause	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus dethardingii E. H. L. Krause	Plantae	ACCEPTED	NA	NA
2988741	128537338	Rubus cyclomorphus H.E. Weber	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus cyclomorphus H.E. Weber	Plantae	ACCEPTED	NA	NA
2988765	128537399	Rubus nemorosus Hayne & Willd.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus nemorosus Hayne	Plantae	ACCEPTED	NA	NA
2988972	128537417	Rubus pruinosus Arrh.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus pruinosus Arrhenius	Plantae	ACCEPTED	NA	NA
2989119	128537348	Rubus pallidifolius E.H.L. Krause	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus pallidifolius E. L. Krause	Plantae	ACCEPTED	NA	NA
2989204	128537400	Rubus marianus (E.H.L. Krause) H.E. Weber	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus marianus (Krause) H.E. Weber	Plantae	ACCEPTED	NA	NA
2989222	134088112	Rubus tricolor Focke	9ff7d317-609b-4c08-bd86-3bc404b77c42	Rubus tricolor Focke	Plantae	ACCEPTED	NA	NA
2989551	128537402	Rubus nemoralis P.J. Müll.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus nemoralis P. J. Müll.	Plantae	ACCEPTED	NA	NA
2989557	134088115	Rubus parviflorus Nutt.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Rubus parviflorus Nutt.	Plantae	ACCEPTED	NA	NA
2989833	128537335	Rubus incurvatus Bab.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus incurvatus Bab.	Plantae	ACCEPTED	NA	NA
2990014	128537365	Rubus sprengelii Weihe	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus sprengelii Weihe	Plantae	ACCEPTED	NA	NA
2990153	128537363	Rubus gelertii Frid.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus gelertii Frid.	Plantae	ACCEPTED	NA	NA
2990412	128537364	Rubus plicatus Weihe & Nees	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus plicatus Weihe & Nees	Plantae	ACCEPTED	NA	NA
2990780	128537390	Rubus muenteri T. Marsson	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus muenteri Marsson	Plantae	ACCEPTED	NA	NA
2990923	128537343	Rubus cardiophyllus Lefèvre & P.J. Müll.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus cardiophyllus P. J. Müll. & Lefèvre	Plantae	ACCEPTED	NA	NA
2991019	128537404	Rubus macrophyllus Weihe & Nees	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus macrophyllus Weihe & Nees	Plantae	ACCEPTED	NA	NA
2991260	128537407	Rubus divaricatus P.J. Müll.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus divaricatus P. J. Müll.	Plantae	ACCEPTED	NA	NA
2991282	128537339	Rubus atrichantherus E.H.L. Krause	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus atrichantherus E. L. Krause	Plantae	ACCEPTED	NA	NA
2991643	128537393	Rubus macrothyrsus Lange	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus macrothyrsus Lange	Plantae	ACCEPTED	NA	NA
2991652	128537355	Rubus scissus W.C.R.Watson	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus scissus W. C. R. Watson	Plantae	ACCEPTED	NA	NA
2991692	128537387	Rubus cimbricus Focke	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus cimbricus Focke	Plantae	ACCEPTED	NA	NA
2991733	128537346	Rubus pyramidalis Kaltenb.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus pyramidalis Kaltenb.	Plantae	SYNONYM	8674642	Rubus umbrosus (Weihe & Nees) Arrh.
2992026	128537411	Rubus egregius Focke	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus egregius Focke	Plantae	ACCEPTED	NA	NA
2992543	134088103	Rubus laciniatus Willd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Rubus laciniatus (Weston) Willd.	Plantae	ACCEPTED	NA	NA
2992543	128537349	Rubus laciniatus Willd.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus laciniatus (Weston) Willd.	Plantae	ACCEPTED	NA	NA
2992592	128537405	Rubus axillaris Lej.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus axillaris Lej.	Plantae	ACCEPTED	NA	NA
2992808	128537362	Rubus saxatilis L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus saxatilis L.	Plantae	ACCEPTED	NA	NA
2993012	128537403	Rubus integribasis P.J. Müll. ex Boulay	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus integribasis P. J. Müll. ex Boulay	Plantae	ACCEPTED	NA	NA
2993054	128537366	Rubus pedemontanus Pinkw.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus pedemontanus Pinkwart	Plantae	ACCEPTED	NA	NA
2993094	128537394	Rubus idaeus L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus idaeus L.	Plantae	ACCEPTED	NA	NA
2993501	128537354	Rubus septentrionalis W.C.R.Watson	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus septentrionalis W. C. R. Watson	Plantae	ACCEPTED	NA	NA
2993761	134088113	Rubus spectabilis Pursh	9ff7d317-609b-4c08-bd86-3bc404b77c42	Rubus spectabilis Pursh	Plantae	ACCEPTED	NA	NA
2993761	128537329	Rubus spectabilis Pursh.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus spectabilis Pursh	Plantae	ACCEPTED	NA	NA
2993897	128537325	Rubus mortensenii Frid. & Gelert ex E.H.L. Krause	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus mortensenii Frid. & Gelert ex E. H. L. Krause	Plantae	DOUBTFUL	NA	NA
2994120	134088104	Rubus cockburnianus Hemsl.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Rubus cockburnianus Hemsl.	Plantae	ACCEPTED	NA	NA
2994157	128537386	Rubus gratus Focke	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus gratus Focke	Plantae	ACCEPTED	NA	NA
2994312	128537413	Rubus vigorosus P.J. Müll. & Wirtg.	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus vigorosus P. J. Müll. & Wirtg.	Plantae	ACCEPTED	NA	NA
2994419	128537401	Rubus hypomalacus Focke	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus hypomalacus Focke	Plantae	ACCEPTED	NA	NA
2994668	128537330	Rubus drejeri Jensen ex Lange	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus drejeri Jensen ex Lange	Plantae	SYNONYM	7537181	Rubus drejeri G. Jensen
2994721	128537408	Rubus langei Jensen ex Frid. & Gelert	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus langei G. Jensen ex Frid. & Gelert	Plantae	ACCEPTED	NA	NA
