taxonKey,scientificName,kingdom,phylum,order,class,genus,family,species,rank,includes
1039463,"Anotylus rugosus (Fabricius, 1775)",Animalia,Arthropoda,Coleoptera,Insecta,Anotylus,Staphylinidae,Anotylus rugosus,SPECIES,"1039463: Anotylus rugosus (Fabricius, 1775)"
1039464,"Anotylus tetracarinatus (Block, 1799)",Animalia,Arthropoda,Coleoptera,Insecta,Anotylus,Staphylinidae,Anotylus tetracarinatus,SPECIES,"1039464: Anotylus tetracarinatus (Block, 1799) | 9472181: Oxytelus tetracarinatus (Block, 1799)"
1039514,"Atheta palustris (Kiesenwetter, 1844)",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta palustris,SPECIES,"1039514: Atheta palustris (Kiesenwetter, 1844) | 10565451: BOLD:AAN6150"
1039693,"Carpelimus bilineatus (Stephens, 1834)",Animalia,Arthropoda,Coleoptera,Insecta,Carpelimus,Staphylinidae,Carpelimus bilineatus,SPECIES,"1039693: Carpelimus bilineatus (Stephens, 1834)"
1039712,"Carpelimus pusillus (Gravenhorst, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Carpelimus,Staphylinidae,Carpelimus pusillus,SPECIES,"1039712: Carpelimus pusillus (Gravenhorst, 1802)"
1039716,"Carpelimus corticinus (Gravenhorst, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Carpelimus,Staphylinidae,Carpelimus corticinus,SPECIES,"1039716: Carpelimus corticinus (Gravenhorst, 1806)"
1039734,"Carpelimus gracilis (Mannerheim, 1830)",Animalia,Arthropoda,Coleoptera,Insecta,Carpelimus,Staphylinidae,Carpelimus gracilis,SPECIES,"1039734: Carpelimus gracilis (Mannerheim, 1830) | 9915663: BOLD:AAO0549"
1039761,"Carpelimus rivularis (Motschulsky, 1860)",Animalia,Arthropoda,Coleoptera,Insecta,Carpelimus,Staphylinidae,Carpelimus rivularis,SPECIES,"1039761: Carpelimus rivularis (Motschulsky, 1860)"
1039975,"Oxytelus laqueatus (Marsham, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Oxytelus,Staphylinidae,Oxytelus laqueatus,SPECIES,"1039975: Oxytelus laqueatus (Marsham, 1802)"
1040045,"Oligota parva Kraatz, 1862",Animalia,Arthropoda,Coleoptera,Insecta,Oligota,Staphylinidae,Oligota parva,SPECIES,"1040045: Oligota parva Kraatz, 1862"
1040046,"Oligota pusillima (Gravenhorst, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Oligota,Staphylinidae,Oligota pusillima,SPECIES,"1040046: Oligota pusillima (Gravenhorst, 1806)"
1040076,"Coprophilus striatulus (Fabricius, 1792)",Animalia,Arthropoda,Coleoptera,Insecta,Coprophilus,Staphylinidae,Coprophilus striatulus,SPECIES,"1040076: Coprophilus striatulus (Fabricius, 1792)"
1040164,"Crataraea suturalis (Mannerheim, 1830)",Animalia,Arthropoda,Coleoptera,Insecta,Crataraea,Staphylinidae,Crataraea suturalis,SPECIES,"1040164: Crataraea suturalis (Mannerheim, 1830)"
1040172,"Philonthus longicornis Stephens, 1832",Animalia,Arthropoda,Coleoptera,Insecta,Philonthus,Staphylinidae,Philonthus longicornis,SPECIES,"1040172: Philonthus longicornis Stephens, 1832"
1040429,"Stenus tarsalis Ljungh, 1810",Animalia,Arthropoda,Coleoptera,Insecta,Stenus,Staphylinidae,Stenus tarsalis,SPECIES,"1040429: Stenus tarsalis Ljungh, 1810"
1040526,"Stenus juno (Paykull, 1789)",Animalia,Arthropoda,Coleoptera,Insecta,Stenus,Staphylinidae,Stenus juno,SPECIES,"1040526: Stenus juno (Paykull, 1789)"
1040748,"Aleochara curtula (Goeze, 1777)",Animalia,Arthropoda,Coleoptera,Insecta,Aleochara,Staphylinidae,Aleochara curtula,SPECIES,"1040748: Aleochara curtula (Goeze, 1777)"
1040775,"Aleochara lanuginosa Gravenhorst, 1802",Animalia,Arthropoda,Coleoptera,Insecta,Aleochara,Staphylinidae,Aleochara lanuginosa,SPECIES,"1040775: Aleochara lanuginosa Gravenhorst, 1802"
1040779,"Aleochara bipustulata (Linnaeus, 1760)",Animalia,Arthropoda,Coleoptera,Insecta,Aleochara,Staphylinidae,Aleochara bipustulata,SPECIES,"1040779: Aleochara bipustulata (Linnaeus, 1760) | 10291584: BOLD:AAJ2457"
1040922,"Atheta dadopora Thomson & C.G., 1867",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta dadopora,SPECIES,"1040922: Atheta dadopora Thomson & C.G., 1867"
1041060,"Atheta sodalis (Erichson, 1837)",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta sodalis,SPECIES,"1041060: Atheta sodalis (Erichson, 1837)"
1041063,"Atheta harwoodi Williams & B.S., 1930",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta harwoodi,SPECIES,"1041063: Atheta harwoodi Williams & B.S., 1930"
1041085,"Atheta longicornis (Gravenhorst, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta longicornis,SPECIES,"1041085: Atheta longicornis (Gravenhorst, 1802)"
1041094,"Atheta pallidicornis (Thomson & C.G., 1856)",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta pallidicornis,SPECIES,"1041094: Atheta pallidicornis (Thomson & C.G., 1856) | 10467172: BOLD:AAO0979"
1041424,"Homalota plana (Gyllenhal, 1810)",Animalia,Arthropoda,Coleoptera,Insecta,Homalota,Staphylinidae,Homalota plana,SPECIES,"1041424: Homalota plana (Gyllenhal, 1810) | 10134495: BOLD:AAO0434"
1041477,"Myrmecocephalus concinnus (Erichson, 1839)",Animalia,Arthropoda,Coleoptera,Insecta,Myrmecocephalus,Staphylinidae,Myrmecocephalus concinnus,SPECIES,"1041477: Myrmecocephalus concinnus (Erichson, 1839)"
1041545,"Gyrophaena affinis C.Sahlberg, 1834",Animalia,Arthropoda,Coleoptera,Insecta,Gyrophaena,Staphylinidae,Gyrophaena affinis,SPECIES,10159670: BOLD:ABW9049
1041686,"Dalotia coriaria (Kraatz, 1856)",Animalia,Arthropoda,Coleoptera,Insecta,Dalotia,Staphylinidae,Dalotia coriaria,SPECIES,"1041688: Atheta coriaria (Kraatz, 1856)"
1041768,"Geostiba circellaris (Gravenhorst, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Geostiba,Staphylinidae,Geostiba circellaris,SPECIES,"1041768: Geostiba circellaris (Gravenhorst, 1806)"
1041849,"Aloconota sulcifrons (Stephens, 1832)",Animalia,Arthropoda,Coleoptera,Insecta,Aloconota,Staphylinidae,Aloconota sulcifrons,SPECIES,"1041849: Aloconota sulcifrons (Stephens, 1832)"
1042006,"Oxypoda opaca (Gravenhorst, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Oxypoda,Staphylinidae,Oxypoda opaca,SPECIES,"1042006: Oxypoda opaca (Gravenhorst, 1802) | 9976599: BOLD:AAN1581"
1042204,"Amischa analis (Gravenhorst, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Amischa,Staphylinidae,Amischa analis,SPECIES,"1042204: Amischa analis (Gravenhorst, 1802)"
1042212,"Dinaraea angustula (Gyllenhal, 1810)",Animalia,Arthropoda,Coleoptera,Insecta,Dinaraea,Staphylinidae,Dinaraea angustula,SPECIES,"1042212: Dinaraea angustula (Gyllenhal, 1810)"
1042278,"Bledius gallicus (Gravenhorst, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Bledius,Staphylinidae,Bledius gallicus,SPECIES,"1042278: Bledius gallicus (Gravenhorst, 1806)"
1042354,"Bledius opacus (Block, 1799)",Animalia,Arthropoda,Coleoptera,Insecta,Bledius,Staphylinidae,Bledius opacus,SPECIES,"1042354: Bledius opacus (Block, 1799)"
1042420,"Placusa tachyporoides (Waltl, 1838)",Animalia,Arthropoda,Coleoptera,Insecta,Placusa,Staphylinidae,Placusa tachyporoides,SPECIES,"1042420: Placusa tachyporoides (Waltl, 1838) | 10356750: BOLD:AAO1480"
1042443,"Mocyta fungi (Gravenhorst, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Mocyta,Staphylinidae,Mocyta fungi,SPECIES,"1042445: Atheta fungi (Gravenhorst, 1806)"
1042697,"Symbiotes gibberosus (Lucas, 1849)",Animalia,Arthropoda,Coleoptera,Insecta,Symbiotes,Anamorphidae,Symbiotes gibberosus,SPECIES,"1042697: Symbiotes gibberosus (Lucas, 1849) | 10412501: BOLD:ACA8446"
1042787,"Mycetaea subterranea (Fabricius, 1801)",Animalia,Arthropoda,Coleoptera,Insecta,Mycetaea,Mycetaeidae,Mycetaea subterranea,SPECIES,"1042787: Mycetaea subterranea (Fabricius, 1801) | 10426356: BOLD:AAP7399"
1042877,"Placonotus modestus (Say, 1827)",Animalia,Arthropoda,Coleoptera,Insecta,Placonotus,Laemophloeidae,Placonotus modestus,SPECIES,"4453257: Placonotus testaceus (Fabricius, 1787)"
1043066,"Hippodamia tredecimpunctata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Hippodamia,Coccinellidae,Hippodamia tredecimpunctata,SPECIES,"1043066: Hippodamia tredecimpunctata (Linnaeus, 1758)"
1043082,"Hippodamia variegata (Goeze, 1777)",Animalia,Arthropoda,Coleoptera,Insecta,Hippodamia,Coccinellidae,Hippodamia variegata,SPECIES,"1043082: Hippodamia variegata (Goeze, 1777)"
1043097,"Adalia bipunctata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Adalia,Coccinellidae,Adalia bipunctata,SPECIES,"1043097: Adalia bipunctata (Linnaeus, 1758)"
1043102,"Brumus quadripustulatus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Brumus,Coccinellidae,Brumus quadripustulatus,SPECIES,"1043102: Brumus quadripustulatus (Linnaeus, 1758) | 5877963: Exochomus quadripustulatus (Linnaeus, 1758) | 10284952: BOLD:AAP7229"
1043118,"Harmonia quadripunctata (Pontopiddian, 1763)",Animalia,Arthropoda,Coleoptera,Insecta,Harmonia,Coccinellidae,Harmonia quadripunctata,SPECIES,"1043118: Harmonia quadripunctata (Pontopiddian, 1763)"
1043171,"Calvia quatuordecimguttata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Calvia,Coccinellidae,Calvia quatuordecimguttata,SPECIES,"1043171: Calvia quatuordecimguttata (Linnaeus, 1758)"
1043318,"Subcoccinella vigintiquatuorpunctata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Subcoccinella,Coccinellidae,Subcoccinella vigintiquatuorpunctata,SPECIES,"1043318: Subcoccinella vigintiquatuorpunctata (Linnaeus, 1758)"
1043472,"Aphidecta obliterata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Aphidecta,Coccinellidae,Aphidecta obliterata,SPECIES,"1043472: Aphidecta obliterata (Linnaeus, 1758)"
1043495,"Chilocorus bipustulatus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Chilocorus,Coccinellidae,Chilocorus bipustulatus,SPECIES,"1043495: Chilocorus bipustulatus (Linnaeus, 1758)"
1043572,"Propylaea quatuordecimpunctata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Propylaea,Coccinellidae,Propylaea quatuordecimpunctata,SPECIES,"4452216: Propylea quatuordecimpunctata (Linnaeus, 1758) | 7397198: Coccinula quatuordecimpunctata (Linnaeus, 1758)"
1043616,"Stethorus punctillum (Weise, 1891)",Animalia,Arthropoda,Coleoptera,Insecta,Stethorus,Coccinellidae,Stethorus punctillum,SPECIES,"1043616: Stethorus punctillum (Weise, 1891)"
1043772,"Pediacus depressus (Herbst, 1797)",Animalia,Arthropoda,Coleoptera,Insecta,Pediacus,Cucujidae,Pediacus depressus,SPECIES,"1043772: Pediacus depressus (Herbst, 1797)"
1043858,"Ahasverus advena (Waltl, 1834)",Animalia,Arthropoda,Coleoptera,Insecta,Ahasverus,Silvanidae,Ahasverus advena,SPECIES,"1043858: Ahasverus advena (Waltl, 1834)"
1043916,"Silvanoprus fagi (Guérin-Méneville, 1844)",Animalia,Arthropoda,Coleoptera,Insecta,Silvanoprus,Silvanidae,Silvanoprus fagi,SPECIES,"1043916: Silvanoprus fagi (Guérin-Méneville, 1844) | 9411738: Sylvanus fagi Guérin-Méneville, 1844"
1043938,"Silvanus unidentatus (Olivier, 1790)",Animalia,Arthropoda,Coleoptera,Insecta,Silvanus,Silvanidae,Silvanus unidentatus,SPECIES,"1043938: Silvanus unidentatus (Olivier, 1790)"
1043943,"Silvanus bidentatus (Fabricius, 1792)",Animalia,Arthropoda,Coleoptera,Insecta,Silvanus,Silvanidae,Silvanus bidentatus,SPECIES,"1043943: Silvanus bidentatus (Fabricius, 1792) | 10235085: BOLD:AAO0157"
1044111,"Carpophilus hemipterus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Carpophilus,Nitidulidae,Carpophilus hemipterus,SPECIES,"1044111: Carpophilus hemipterus (Linnaeus, 1758)"
1044161,"Sericoderus lateralis (Gyllenhal, 1827)",Animalia,Arthropoda,Coleoptera,Insecta,Sericoderus,Corylophidae,Sericoderus lateralis,SPECIES,"1044161: Sericoderus lateralis (Gyllenhal, 1827)"
1044673,"Carcinops pumilio (Erichson, 1834)",Animalia,Arthropoda,Coleoptera,Insecta,Carcinops,Histeridae,Carcinops pumilio,SPECIES,"1044673: Carcinops pumilio (Erichson, 1834)"
1044984,"Margarinotus purpurascens (Herbst, 1791)",Animalia,Arthropoda,Coleoptera,Insecta,Margarinotus,Histeridae,Margarinotus purpurascens,SPECIES,"1044984: Margarinotus purpurascens (Herbst, 1791) | 4433362: Hister purpurascens (Herbst, 1792)"
1045119,"Hallomenus binotatus (Quensel, 1790)",Animalia,Arthropoda,Coleoptera,Insecta,Hallomenus,Tetratomidae,Hallomenus binotatus,SPECIES,"1045119: Hallomenus binotatus (Quensel, 1790) | 10641315: BOLD:ABA6348"
1045205,"Bitoma crenata (Fabricius, 1775)",Animalia,Arthropoda,Coleoptera,Insecta,Bitoma,Zopheridae,Bitoma crenata,SPECIES,"1045205: Bitoma crenata (Fabricius, 1775) | 7822996: Ditoma crenata (Fabricius, 1775)"
1045323,"Pycnomerus sulcicollis LeConte, 1863",Animalia,Arthropoda,Coleoptera,Insecta,Pycnomerus,Zopheridae,Pycnomerus sulcicollis,SPECIES,"1045323: Pycnomerus sulcicollis LeConte, 1863"
1045482,"Mycetophagus quadriguttatus Müller, 1821",Animalia,Arthropoda,Coleoptera,Insecta,Mycetophagus,Mycetophagidae,Mycetophagus quadriguttatus,SPECIES,"1045482: Mycetophagus quadriguttatus Müller, 1821 | 10129295: BOLD:AAO0902"
1045506,"Typhaea stercorea (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Typhaea,Mycetophagidae,Typhaea stercorea,SPECIES,"1045506: Typhaea stercorea (Linnaeus, 1758)"
1045529,"Litargus balteatus LeConte, 1856",Animalia,Arthropoda,Coleoptera,Insecta,Litargus,Mycetophagidae,Litargus balteatus,SPECIES,"1045529: Litargus balteatus LeConte, 1856 | 10496664: BOLD:AAO1515"
1045541,"Octotemnus glabriculus (Gyllenhal, 1827)",Animalia,Arthropoda,Coleoptera,Insecta,Octotemnus,Ciidae,Octotemnus glabriculus,SPECIES,"1045541: Octotemnus glabriculus (Gyllenhal, 1827)"
1045637,"Ennearthron cornutus (Gyllenhal, 1827)",Animalia,Arthropoda,Coleoptera,Insecta,Ennearthron,Ciidae,Ennearthron cornutus,SPECIES,"1045637: Ennearthron cornutus (Gyllenhal, 1827) | 10461667: BOLD:AAL0476"
1045784,"Cis boleti (Scopoli, 1763)",Animalia,Arthropoda,Coleoptera,Insecta,Cis,Ciidae,Cis boleti,SPECIES,"1045784: Cis boleti (Scopoli, 1763) | 10390028: BOLD:AAJ3268"
1045795,"Rhopalodontus perforatus (Gyllenhal, 1813)",Animalia,Arthropoda,Coleoptera,Insecta,Rhopalodontus,Ciidae,Rhopalodontus perforatus,SPECIES,"1045795: Rhopalodontus perforatus (Gyllenhal, 1813) | 6958023: Ropalodontus perforatus (Gyllenhal, 1813) | 9973134: BOLD:AAJ6637"
1045818,"Monotoma picipes Herbst, 1793",Animalia,Arthropoda,Coleoptera,Insecta,Monotoma,Monotomidae,Monotoma picipes,SPECIES,"1045818: Monotoma picipes Herbst, 1793"
1045842,"Tenebrio obscurus Fabricius, 1792",Animalia,Arthropoda,Coleoptera,Insecta,Tenebrio,Tenebrionidae,Tenebrio obscurus,SPECIES,"1045842: Tenebrio obscurus Fabricius, 1792"
1045843,"Tenebrio molitor Linnaeus, 1758",Animalia,Arthropoda,Coleoptera,Insecta,Tenebrio,Tenebrionidae,Tenebrio molitor,SPECIES,"1045843: Tenebrio molitor Linnaeus, 1758"
1045875,"Alphitobius diaperinus (Panzer, 1797)",Animalia,Arthropoda,Coleoptera,Insecta,Alphitobius,Tenebrionidae,Alphitobius diaperinus,SPECIES,"1045875: Alphitobius diaperinus (Panzer, 1797)"
1046849,"Omonadus floralis (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Omonadus,Anthicidae,Omonadus floralis,SPECIES,"1046849: Omonadus floralis (Linnaeus, 1758)"
1047283,"Zeugophora scutellaris Suffrian, 1840",Animalia,Arthropoda,Coleoptera,Insecta,Zeugophora,Megalopodidae,Zeugophora scutellaris,SPECIES,"1047283: Zeugophora scutellaris Suffrian, 1840"
1047386,"Chrysolina varians (Schaller, 1783)",Animalia,Arthropoda,Coleoptera,Insecta,Chrysolina,Chrysomelidae,Chrysolina varians,SPECIES,"1047386: Chrysolina varians (Schaller, 1783) | 4460137: Chrysomela varians (Schaller, 1783)"
1047392,"Chrysolina hyperici (Forster, 1771)",Animalia,Arthropoda,Coleoptera,Insecta,Chrysolina,Chrysomelidae,Chrysolina hyperici,SPECIES,"1047392: Chrysolina hyperici (Forster, 1771)"
1047396,"Chrysolina staphylaea (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Chrysolina,Chrysomelidae,Chrysolina staphylaea,SPECIES,"1047396: Chrysolina staphylaea (Linnaeus, 1758) | 8409979: Chrysomela staphylea (Linnaeus, 1758)"
1047444,"Neogalerucella calmariensis (Linnaeus, 1767)",Animalia,Arthropoda,Coleoptera,Insecta,Neogalerucella,Chrysomelidae,Neogalerucella calmariensis,SPECIES,"9538366: Galleruca calmariensis (Linnaeus, 1767)"
1047449,"Xanthogaleruca luteola (Müller, 1766)",Animalia,Arthropoda,Coleoptera,Insecta,Xanthogaleruca,Chrysomelidae,Xanthogaleruca luteola,SPECIES,"1047449: Xanthogaleruca luteola (Müller, 1766)"
1047525,"Acanthoscelides obtectus (Say, 1831)",Animalia,Arthropoda,Coleoptera,Insecta,Acanthoscelides,Chrysomelidae,Acanthoscelides obtectus,SPECIES,"1047525: Acanthoscelides obtectus (Say, 1831)"
1047536,"Leptinotarsa decemlineata (Say, 1824)",Animalia,Arthropoda,Coleoptera,Insecta,Leptinotarsa,Chrysomelidae,Leptinotarsa decemlineata,SPECIES,"1047536: Leptinotarsa decemlineata (Say, 1824)"
1047556,"Phaedon armoraciae (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Phaedon,Chrysomelidae,Phaedon armoraciae,SPECIES,"1047556: Phaedon armoraciae (Linnaeus, 1758)"
1047567,"Bruchidius villosus (Fabricius, 1792)",Animalia,Arthropoda,Coleoptera,Insecta,Bruchidius,Chrysomelidae,Bruchidius villosus,SPECIES,"1047567: Bruchidius villosus (Fabricius, 1792) | 4461651: Bruchidius ater (Marsham, 1802) | 4461653: Bruchidius fasciatus (Olivier, 1795) | 5806997: Bruchus villosus Fabricius, 1792"
1047583,"Acalymma vittatum (Fabricius, 1775)",Animalia,Arthropoda,Coleoptera,Insecta,Acalymma,Chrysomelidae,Acalymma vittatum,SPECIES,"6097754: Cryptocephalus vittatus Fabricius, 1775"
1047875,"Prasocuris phellandrii (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Prasocuris,Chrysomelidae,Prasocuris phellandrii,SPECIES,"1047875: Prasocuris phellandrii (Linnaeus, 1758)"
1047936,"Agelastica alni (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Agelastica,Chrysomelidae,Agelastica alni,SPECIES,"1047936: Agelastica alni (Linnaeus, 1758)"
1048319,"Oulema melanopus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Oulema,Chrysomelidae,Oulema melanopus,SPECIES,"1048319: Oulema melanopus (Linnaeus, 1758) | 8357585: Lema melanopus (Linnaeus, 1758)"
1048335,"Gastrophysa polygoni (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Gastrophysa,Chrysomelidae,Gastrophysa polygoni,SPECIES,"1048335: Gastrophysa polygoni (Linnaeus, 1758) | 10593518: Gastroidea polygoni (Linnaeus, 1758)"
1048467,"Psylliodes chalcomerus (Illiger, 1807)",Animalia,Arthropoda,Coleoptera,Insecta,Psylliodes,Chrysomelidae,Psylliodes chalcomerus,SPECIES,"1048467: Psylliodes chalcomerus (Illiger, 1807)"
1048469,"Psylliodes napi (Fabricius, 1792)",Animalia,Arthropoda,Coleoptera,Insecta,Psylliodes,Chrysomelidae,Psylliodes napi,SPECIES,"1048469: Psylliodes napi (Fabricius, 1792)"
1048471,"Psylliodes chrysocephalus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Psylliodes,Chrysomelidae,Psylliodes chrysocephalus,SPECIES,"1048471: Psylliodes chrysocephalus (Linnaeus, 1758) | 9931141: BOLD:AAO4430"
1048474,"Psylliodes picinus (Marsham, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Psylliodes,Chrysomelidae,Psylliodes picinus,SPECIES,"1048474: Psylliodes picinus (Marsham, 1802)"
1048476,"Psylliodes affinis (Paykull, 1799)",Animalia,Arthropoda,Coleoptera,Insecta,Psylliodes,Chrysomelidae,Psylliodes affinis,SPECIES,"1048476: Psylliodes affinis (Paykull, 1799)"
1048626,"Plagiodera versicolora (Laicharting, 1781)",Animalia,Arthropoda,Coleoptera,Insecta,Plagiodera,Chrysomelidae,Plagiodera versicolora,SPECIES,"1048626: Plagiodera versicolora (Laicharting, 1781) | 8116292: Plagiodera versicolor Laichart"
1048809,"Lilioceris lilii (Scopoli, 1763)",Animalia,Arthropoda,Coleoptera,Insecta,Lilioceris,Chrysomelidae,Lilioceris lilii,SPECIES,"1048809: Lilioceris lilii (Scopoli, 1763) | 7486525: Crioceris lilii (Scopoli, 1763)"
1048814,"Mantura chrysanthemi (Koch, 1803)",Animalia,Arthropoda,Coleoptera,Insecta,Mantura,Chrysomelidae,Mantura chrysanthemi,SPECIES,"1048814: Mantura chrysanthemi (Koch, 1803)"
1048933,"Pyrrhalta viburni (Paykull, 1799)",Animalia,Arthropoda,Coleoptera,Insecta,Pyrrhalta,Chrysomelidae,Pyrrhalta viburni,SPECIES,"1048933: Pyrrhalta viburni (Paykull, 1799)"
1048979,"Bromius obscurus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Bromius,Chrysomelidae,Bromius obscurus,SPECIES,"1048979: Bromius obscurus (Linnaeus, 1758)"
1049228,"Phyllotreta undulata (Kutschera, 1860)",Animalia,Arthropoda,Coleoptera,Insecta,Phyllotreta,Chrysomelidae,Phyllotreta undulata,SPECIES,"1049228: Phyllotreta undulata (Kutschera, 1860)"
1049249,"Phyllotreta cruciferae (Goeze, 1777)",Animalia,Arthropoda,Coleoptera,Insecta,Phyllotreta,Chrysomelidae,Phyllotreta cruciferae,SPECIES,"1049249: Phyllotreta cruciferae (Goeze, 1777)"
1049507,"Macroplea appendiculata (Panzer, 1794)",Animalia,Arthropoda,Coleoptera,Insecta,Macroplea,Chrysomelidae,Macroplea appendiculata,SPECIES,"1049507: Macroplea appendiculata (Panzer, 1794)"
1057362,"Polyphylla fullo (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Polyphylla,Melolonthidae,Polyphylla fullo,SPECIES,"1057362: Polyphylla fullo (Linnaeus, 1758)"
1057593,"Rhizotrogus aestivus (Olivier, 1789)",Animalia,Arthropoda,Coleoptera,Insecta,Rhizotrogus,Melolonthidae,Rhizotrogus aestivus,SPECIES,"1057593: Rhizotrogus aestivus (Olivier, 1789)"
1063565,"Hoplia argentea (Poda, 1761)",Animalia,Arthropoda,Coleoptera,Insecta,Hoplia,Melolonthidae,Hoplia argentea,SPECIES,"1063565: Hoplia argentea (Poda, 1761)"
1063825,"Amphimallon atrum (Herbst, 1790)",Animalia,Arthropoda,Coleoptera,Insecta,Amphimallon,Melolonthidae,Amphimallon atrum,SPECIES,"1063825: Amphimallon atrum (Herbst, 1790)"
1063891,"Amphimallon solstitiale (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Amphimallon,Melolonthidae,Amphimallon solstitiale,SPECIES,"1063891: Amphimallon solstitiale (Linnaeus, 1758)"
